🔭 Listening for ESP32S2 Debug/Info messages on 10.10.5.93 port 4210...

[03:37:37 - 192.168.137.91] [DCSBIOS] Aircraft Name:
[03:37:42 - 192.168.137.91] [DCSBIOS] Aircraft Name:
[03:37:47 - 192.168.137.91] [DCSBIOS] Aircraft Name:
[03:37:52 - 192.168.137.91] [DCSBIOS] Aircraft Name:
[03:37:57 - 192.168.137.91] [DCSBIOS] Aircraft Name:
[03:38:02 - 192.168.137.91] [DCSBIOS] Aircraft Name:
[03:38:07 - 192.168.137.91] [DCSBIOS] Aircraft Name:
[03:38:12 - 192.168.137.91] [DCSBIOS] Aircraft Name:
[03:38:17 - 192.168.137.91] [DCSBIOS] Aircraft Name:
[03:38:22 - 192.168.137.91] [DCSBIOS] Aircraft Name:
[03:38:27 - 192.168.137.91] [DCSBIOS] Aircraft Name:
[03:38:32 - 192.168.137.91] [DCSBIOS] Aircraft Name:
[03:38:37 - 192.168.137.91] [DCSBIOS] Aircraft Name:
[04:10:27 - 192.168.137.12] +----------------------------------------------------------------+
[04:10:27 - 192.168.137.12] 📡  USB-CDC Buffer Health:
[04:10:27 - 192.168.137.12] ∘ TX Free Slots :      0 bytes
[04:10:27 - 192.168.137.12] ∘ RX Pending    :      0 bytes
[04:10:27 - 192.168.137.12] +----------------------------------------------------------------+
[04:10:27 - 192.168.137.12] 🔁  Ring Buffer Health:
[04:10:27 - 192.168.137.12] ∘ Serial Debug     : avg   0.0 bytes, max 0 bytes, pending  0, max  0, overruns 0
[04:10:27 - 192.168.137.12] ∘ UDP Send Debug   : avg  42.1 bytes, max 63 bytes, pending  7, max 16, overruns 0
[04:10:27 - 192.168.137.12] ∘ UDP Receive DCS  : avg  64.0 bytes, max 64 bytes, pending  0, max  3, overruns 0
[04:10:27 - 192.168.137.12] ∘ USB Send DCS  : avg  29.2 bytes, max 64 bytes, pending  0, max  2, overruns 0
[04:10:27 - 192.168.137.12] +----------------------------------------------------------------+
[04:10:27 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:10:28 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:10:29 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:10:30 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:10:31 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:10:32 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:10:33 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:10:34 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:10:35 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:10:36 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:10:37 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:10:38 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:10:39 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:10:40 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:10:41 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:10:42 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:10:43 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:10:44 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:10:45 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:10:46 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:10:47 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:10:48 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:10:49 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:10:50 - 192.168.137.12] [STATE UPDATE] 🔁 LEFT_FIRE_BTN_COVER = CLOSED
[04:10:50 - 192.168.137.12] [SYNC PANELS] 🔁 Mission Started 167857 ms ago
[04:10:50 - 192.168.137.12] Syncronizing Panel state....
[04:10:50 - 192.168.137.12] ✅ RIGHT Annunciator initialized for buttons
[04:10:50 - 192.168.137.12] ✅ LEFT Annunciator initialized for buttons
[04:10:50 - 192.168.137.12] 🛩️ [DCS-USB] SPIN_RECOVERY_SW 0
[04:10:50 - 192.168.137.12] 🛩️ [DCS-USB] IR_COOL_SW 2
[04:10:50 - 192.168.137.12] ✅ Initialized IR Cool Panel
[04:10:50 - 192.168.137.12] [SYNC] Fallback: forced panel re-sync
[04:10:50 - 192.168.137.12] 🛩️ [DCS-USB] HMD_OFF_BRT 65535
[04:10:51 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:10:56 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN_COVER = OPEN
[04:10:57 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN = ON
[04:10:58 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN = OFF
[04:10:59 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN_COVER = CLOSED
[04:10:59 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN_COVER = OPEN
[04:11:00 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN_COVER = CLOSED
[04:11:00 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN_COVER = OPEN
[04:11:01 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN = ON
[04:11:02 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN = OFF
[04:11:03 - 192.168.137.12] [STATE UPDATE] 🔁 LEFT_FIRE_BTN_COVER = OPEN
[04:11:04 - 192.168.137.12] [STATE UPDATE] 🔁 LEFT_FIRE_BTN = ON
[04:11:05 - 192.168.137.12] [STATE UPDATE] 🔁 LEFT_FIRE_BTN = OFF
[04:11:06 - 192.168.137.12] [STATE UPDATE] 🔁 LEFT_FIRE_BTN = ON
[04:11:06 - 192.168.137.12] [STATE UPDATE] 🔁 LEFT_FIRE_BTN = OFF
[04:11:07 - 192.168.137.12] [STATE UPDATE] 🔁 LEFT_FIRE_BTN_COVER = CLOSED
[04:11:08 - 192.168.137.12] [STATE UPDATE] 🔁 LEFT_FIRE_BTN_COVER = OPEN
[04:11:10 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN = ON
[04:11:10 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN = OFF
[04:11:11 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN_COVER = CLOSED
[04:11:14 - 192.168.137.12] [STATE UPDATE] 🔁 IR_COOL_SW = NORM
[04:11:14 - 192.168.137.12] [STATE UPDATE] 🔁 IR_COOL_SW = OFF
[04:11:21 - 192.168.137.12] [STATE UPDATE] 🔁 SPIN_RECOVERY_COVER = OPEN
[04:11:22 - 192.168.137.12] [STATE UPDATE] 🔁 SPIN_RECOVERY_SW = RCVY
[04:11:23 - 192.168.137.12] [STATE UPDATE] 🔁 SPIN_RECOVERY_SW = NORM
[04:11:24 - 192.168.137.12] [STATE UPDATE] 🔁 SPIN_RECOVERY_COVER = CLOSED
[04:11:24 - 192.168.137.12] [STATE UPDATE] 🔁 SPIN_RECOVERY_COVER = OPEN
[04:11:25 - 192.168.137.12] [STATE UPDATE] 🔁 SPIN_RECOVERY_COVER = CLOSED
[04:11:26 - 192.168.137.12] 
[04:11:26 - 192.168.137.12] +-------------------- PERFORMANCE SNAPSHOT ----------------------+
[04:11:26 - 192.168.137.12] 🔍  Profiling Averages:
[04:11:26 - 192.168.137.12] ∘ [LED] GPIO      :   0.02 ms
[04:11:26 - 192.168.137.12] ∘ [LED] PCA9555   :   0.01 ms
[04:11:26 - 192.168.137.12] ∘ [LED] TM1637    :   0.01 ms
[04:11:26 - 192.168.137.12] ∘ Main Loop       :   0.06 ms
[04:11:26 - 192.168.137.12] +----------------------------------------------------------------+
[04:11:26 - 192.168.137.12] 🕑  System Status:
[04:11:26 - 192.168.137.12] ∘ Poll Load     :   1.4% of 4.00 ms slot
[04:11:26 - 192.168.137.12] ∘ Headroom      : 3.944 ms ( 98.6%)
[04:11:26 - 192.168.137.12] ∘ Scale Cap.    : 72.06x current workload
[04:11:26 - 192.168.137.12] ∘ Uptime        : 7m09s
[04:11:26 - 192.168.137.12] ∘ CPU Frequency : 240 MHz
[04:11:26 - 192.168.137.12] ∘ Last Reset    : Power-on
[04:11:26 - 192.168.137.12] +----------------------------------------------------------------+
[04:11:26 - 192.168.137.12] 💾  Memory Fragmentation:
[04:11:27 - 192.168.137.12] ∘ Internal SRAM : free     70 KB, largest     47 KB, frag  31.8%
[04:11:27 - 192.168.137.12] ∘ PSRAM Pool    : free   2027 KB, largest   2015 KB, frag   0.6%
[04:11:27 - 192.168.137.12] +----------------------------------------------------------------+
[04:11:27 - 192.168.137.12] 📡  USB-CDC Buffer Health:
[04:11:27 - 192.168.137.12] ∘ TX Free Slots :      0 bytes
[04:11:27 - 192.168.137.12] ∘ RX Pending    :      0 bytes
[04:11:27 - 192.168.137.12] +----------------------------------------------------------------+
[04:11:27 - 192.168.137.12] 🔁  Ring Buffer Health:
[04:11:27 - 192.168.137.12] ∘ Serial Debug     : avg   0.0 bytes, max 0 bytes, pending  0, max  0, overruns 0
[04:11:27 - 192.168.137.12] ∘ UDP Send Debug   : avg  42.4 bytes, max 63 bytes, pending  7, max 16, overruns 0
[04:11:27 - 192.168.137.12] ∘ UDP Receive DCS  : avg  64.0 bytes, max 64 bytes, pending  0, max  3, overruns 0
[04:11:27 - 192.168.137.12] ∘ USB Send DCS  : avg  26.9 bytes, max 64 bytes, pending  0, max  2, overruns 0
[04:11:27 - 192.168.137.12] +----------------------------------------------------------------+
[04:11:28 - 192.168.137.12] [STATE UPDATE] 🔁 FIRE_EXT_BTN = ON
[04:11:28 - 192.168.137.12] [STATE UPDATE] 🔁 FIRE_EXT_BTN = OFF
[04:11:29 - 192.168.137.12] [STATE UPDATE] 🔁 MASTER_CAUTION_RESET_SW = PRESS
[04:11:30 - 192.168.137.12] [STATE UPDATE] 🔁 MASTER_CAUTION_RESET_SW = POS 0
[04:11:34 - 192.168.137.12] [STATE UPDATE] 🔁 LIGHTS_TEST_SW = TEST
[04:11:38 - 192.168.137.12] [STATE UPDATE] 🔁 LIGHTS_TEST_SW = OFF
[04:11:40 - 192.168.137.12] [STATE UPDATE] 🔁 LIGHTS_TEST_SW = TEST
[04:11:41 - 192.168.137.12] [STATE UPDATE] 🔁 LIGHTS_TEST_SW = OFF
[04:11:43 - 192.168.137.12] [STATE UPDATE] 🔁 FIRE_EXT_BTN = ON
[04:11:44 - 192.168.137.12] [STATE UPDATE] 🔁 FIRE_EXT_BTN = OFF
[04:11:58 - 192.168.137.12] [MISSION STOP]
[04:12:01 - 192.168.137.12] [STATE UPDATE] 🔁 LEFT_FIRE_BTN_COVER = CLOSED
[04:12:01 - 192.168.137.12] [MISSION START] FA-18C_hornet
[04:12:01 - 192.168.137.12] [SYNC PANELS] 🔁 Mission Started 501 ms ago
[04:12:01 - 192.168.137.12] Syncronizing Panel state....
[04:12:01 - 192.168.137.12] ✅ RIGHT Annunciator initialized for buttons
[04:12:01 - 192.168.137.12] ✅ LEFT Annunciator initialized for buttons
[04:12:01 - 192.168.137.12] 🛩️ [DCS-USB] SPIN_RECOVERY_SW 0
[04:12:01 - 192.168.137.12] 🛩️ [DCS-USB] IR_COOL_SW 2
[04:12:01 - 192.168.137.12] ✅ Initialized IR Cool Panel
[04:12:01 - 192.168.137.12] [SYNC] Normal mission start panel sync
[04:12:01 - 192.168.137.12] 🛩️ [DCS-USB] HMD_OFF_BRT 65535
[04:12:02 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:12:06 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN_COVER = OPEN
[04:12:07 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN = ON
[04:12:08 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN = OFF
[04:12:09 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN_COVER = CLOSED
[04:12:10 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN_COVER = OPEN
[04:12:10 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN_COVER = CLOSED
[04:12:11 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN_COVER = OPEN
[04:12:11 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN = ON
[04:12:12 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN = OFF
[04:12:14 - 192.168.137.12] [STATE UPDATE] 🔁 LEFT_FIRE_BTN_COVER = OPEN
[04:12:15 - 192.168.137.12] [STATE UPDATE] 🔁 LEFT_FIRE_BTN = ON
[04:12:16 - 192.168.137.12] [STATE UPDATE] 🔁 LEFT_FIRE_BTN = OFF
[04:12:16 - 192.168.137.12] [STATE UPDATE] 🔁 LEFT_FIRE_BTN = ON
[04:12:17 - 192.168.137.12] [STATE UPDATE] 🔁 LEFT_FIRE_BTN = OFF
[04:12:18 - 192.168.137.12] [STATE UPDATE] 🔁 LEFT_FIRE_BTN_COVER = CLOSED
[04:12:19 - 192.168.137.12] [STATE UPDATE] 🔁 LEFT_FIRE_BTN_COVER = OPEN
[04:12:20 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN = ON
[04:12:21 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN = OFF
[04:12:22 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN_COVER = CLOSED
[04:12:24 - 192.168.137.12] [STATE UPDATE] 🔁 IR_COOL_SW = NORM
[04:12:25 - 192.168.137.12] [STATE UPDATE] 🔁 IR_COOL_SW = OFF
[04:12:26 - 192.168.137.12] 
[04:12:26 - 192.168.137.12] +-------------------- PERFORMANCE SNAPSHOT ----------------------+
[04:12:26 - 192.168.137.12] 🔍  Profiling Averages:
[04:12:26 - 192.168.137.12] ∘ [LED] GPIO      :   0.02 ms
[04:12:26 - 192.168.137.12] ∘ Main Loop       :   0.06 ms
[04:12:26 - 192.168.137.12] +----------------------------------------------------------------+
[04:12:26 - 192.168.137.12] 🕑  System Status:
[04:12:26 - 192.168.137.12] ∘ Poll Load     :   1.4% of 4.00 ms slot
[04:12:26 - 192.168.137.12] ∘ Headroom      : 3.945 ms ( 98.6%)
[04:12:26 - 192.168.137.12] ∘ Scale Cap.    : 72.38x current workload
[04:12:26 - 192.168.137.12] ∘ Uptime        : 8m09s
[04:12:26 - 192.168.137.12] ∘ CPU Frequency : 240 MHz
[04:12:26 - 192.168.137.12] ∘ Last Reset    : Power-on
[04:12:26 - 192.168.137.12] +----------------------------------------------------------------+
[04:12:26 - 192.168.137.12] 💾  Memory Fragmentation:
[04:12:26 - 192.168.137.12] ∘ Internal SRAM : free     70 KB, largest     47 KB, frag  31.6%
[04:12:26 - 192.168.137.12] ∘ PSRAM Pool    : free   2027 KB, largest   2015 KB, frag   0.6%
[04:12:26 - 192.168.137.12] +----------------------------------------------------------------+
[04:12:27 - 192.168.137.12] 📡  USB-CDC Buffer Health:
[04:12:27 - 192.168.137.12] ∘ TX Free Slots :      0 bytes
[04:12:27 - 192.168.137.12] ∘ RX Pending    :      0 bytes
[04:12:27 - 192.168.137.12] +----------------------------------------------------------------+
[04:12:27 - 192.168.137.12] 🔁  Ring Buffer Health:
[04:12:27 - 192.168.137.12] ∘ Serial Debug     : avg   0.0 bytes, max 0 bytes, pending  0, max  0, overruns 0
[04:12:27 - 192.168.137.12] ∘ UDP Send Debug   : avg  42.0 bytes, max 63 bytes, pending  7, max 16, overruns 0
[04:12:27 - 192.168.137.12] ∘ UDP Receive DCS  : avg  64.0 bytes, max 64 bytes, pending  2, max  3, overruns 0
[04:12:27 - 192.168.137.12] ∘ USB Send DCS  : avg  25.4 bytes, max 64 bytes, pending  0, max  2, overruns 0
[04:12:27 - 192.168.137.12] +----------------------------------------------------------------+
[04:12:32 - 192.168.137.12] [STATE UPDATE] 🔁 SPIN_RECOVERY_COVER = OPEN
[04:12:32 - 192.168.137.12] [STATE UPDATE] 🔁 SPIN_RECOVERY_SW = RCVY
[04:12:33 - 192.168.137.12] [STATE UPDATE] 🔁 SPIN_RECOVERY_SW = NORM
[04:12:34 - 192.168.137.12] [STATE UPDATE] 🔁 SPIN_RECOVERY_COVER = CLOSED
[04:12:35 - 192.168.137.12] [STATE UPDATE] 🔁 SPIN_RECOVERY_COVER = OPEN
[04:12:36 - 192.168.137.12] [STATE UPDATE] 🔁 SPIN_RECOVERY_COVER = CLOSED
[04:12:38 - 192.168.137.12] [STATE UPDATE] 🔁 FIRE_EXT_BTN = ON
[04:12:38 - 192.168.137.12] [STATE UPDATE] 🔁 FIRE_EXT_BTN = OFF
[04:12:40 - 192.168.137.12] [STATE UPDATE] 🔁 MASTER_CAUTION_RESET_SW = PRESS
[04:12:40 - 192.168.137.12] [STATE UPDATE] 🔁 MASTER_CAUTION_RESET_SW = POS 0
[04:12:45 - 192.168.137.12] [STATE UPDATE] 🔁 LIGHTS_TEST_SW = TEST
[04:12:49 - 192.168.137.12] [STATE UPDATE] 🔁 LIGHTS_TEST_SW = OFF
[04:12:51 - 192.168.137.12] [STATE UPDATE] 🔁 LIGHTS_TEST_SW = TEST
[04:12:52 - 192.168.137.12] [STATE UPDATE] 🔁 LIGHTS_TEST_SW = OFF
[04:12:53 - 192.168.137.12] [STATE UPDATE] 🔁 FIRE_EXT_BTN = ON
[04:12:54 - 192.168.137.12] [STATE UPDATE] 🔁 FIRE_EXT_BTN = OFF
[04:13:09 - 192.168.137.12] [MISSION STOP]
[04:13:11 - 192.168.137.12] [STATE UPDATE] 🔁 LEFT_FIRE_BTN_COVER = CLOSED
[04:13:11 - 192.168.137.12] [MISSION START] FA-18C_hornet
[04:13:12 - 192.168.137.12] [SYNC PANELS] 🔁 Mission Started 501 ms ago
[04:13:12 - 192.168.137.12] Syncronizing Panel state....
[04:13:12 - 192.168.137.12] ✅ RIGHT Annunciator initialized for buttons
[04:13:12 - 192.168.137.12] ✅ LEFT Annunciator initialized for buttons
[04:13:12 - 192.168.137.12] 🛩️ [DCS-USB] SPIN_RECOVERY_SW 0
[04:13:12 - 192.168.137.12] 🛩️ [DCS-USB] IR_COOL_SW 2
[04:13:12 - 192.168.137.12] ✅ Initialized IR Cool Panel
[04:13:12 - 192.168.137.12] [SYNC] Normal mission start panel sync
[04:13:12 - 192.168.137.12] 🛩️ [DCS-USB] HMD_OFF_BRT 65535
[04:13:12 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:13:17 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN_COVER = OPEN
[04:13:18 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN = ON
[04:13:19 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN = OFF
[04:13:20 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN_COVER = CLOSED
[04:13:20 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN_COVER = OPEN
[04:13:21 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN_COVER = CLOSED
[04:13:21 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN_COVER = OPEN
[04:13:22 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN = ON
[04:13:23 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN = OFF
[04:13:24 - 192.168.137.12] [STATE UPDATE] 🔁 LEFT_FIRE_BTN_COVER = OPEN
[04:13:25 - 192.168.137.12] [STATE UPDATE] 🔁 LEFT_FIRE_BTN = ON
[04:13:26 - 192.168.137.12] [STATE UPDATE] 🔁 LEFT_FIRE_BTN = OFF
[04:13:26 - 192.168.137.12] 
[04:13:26 - 192.168.137.12] +-------------------- PERFORMANCE SNAPSHOT ----------------------+
[04:13:26 - 192.168.137.12] 🔍  Profiling Averages:
[04:13:26 - 192.168.137.12] ∘ [LED] GPIO      :   0.02 ms
[04:13:26 - 192.168.137.12] ∘ Main Loop       :   0.06 ms
[04:13:26 - 192.168.137.12] +----------------------------------------------------------------+
[04:13:26 - 192.168.137.12] 🕑  System Status:
[04:13:26 - 192.168.137.12] ∘ Poll Load     :   1.4% of 4.00 ms slot
[04:13:26 - 192.168.137.12] ∘ Headroom      : 3.945 ms ( 98.6%)
[04:13:26 - 192.168.137.12] ∘ Scale Cap.    : 72.51x current workload
[04:13:26 - 192.168.137.12] ∘ Uptime        : 9m09s
[04:13:26 - 192.168.137.12] ∘ CPU Frequency : 240 MHz
[04:13:26 - 192.168.137.12] ∘ Last Reset    : Power-on
[04:13:26 - 192.168.137.12] +----------------------------------------------------------------+
[04:13:26 - 192.168.137.12] 💾  Memory Fragmentation:
[04:13:26 - 192.168.137.12] ∘ Internal SRAM : free     69 KB, largest     47 KB, frag  31.4%
[04:13:26 - 192.168.137.12] ∘ PSRAM Pool    : free   2027 KB, largest   2015 KB, frag   0.6%
[04:13:26 - 192.168.137.12] +----------------------------------------------------------------+
[04:13:27 - 192.168.137.12] 📡  USB-CDC Buffer Health:
[04:13:27 - 192.168.137.12] ∘ TX Free Slots :      0 bytes
[04:13:27 - 192.168.137.12] ∘ RX Pending    :      0 bytes
[04:13:27 - 192.168.137.12] +----------------------------------------------------------------+
[04:13:27 - 192.168.137.12] 🔁  Ring Buffer Health:
[04:13:27 - 192.168.137.12] ∘ Serial Debug     : avg   0.0 bytes, max 0 bytes, pending  0, max  0, overruns 0
[04:13:27 - 192.168.137.12] ∘ UDP Send Debug   : avg  41.7 bytes, max 63 bytes, pending  7, max 16, overruns 0
[04:13:27 - 192.168.137.12] ∘ UDP Receive DCS  : avg  64.0 bytes, max 64 bytes, pending  3, max  5, overruns 0
[04:13:27 - 192.168.137.12] ∘ USB Send DCS  : avg  24.3 bytes, max 64 bytes, pending  0, max  2, overruns 0
[04:13:27 - 192.168.137.12] +----------------------------------------------------------------+
[04:13:27 - 192.168.137.12] [STATE UPDATE] 🔁 LEFT_FIRE_BTN = ON
[04:13:28 - 192.168.137.12] [STATE UPDATE] 🔁 LEFT_FIRE_BTN = OFF
[04:13:28 - 192.168.137.12] [STATE UPDATE] 🔁 LEFT_FIRE_BTN_COVER = CLOSED
[04:13:29 - 192.168.137.12] [STATE UPDATE] 🔁 LEFT_FIRE_BTN_COVER = OPEN
[04:13:31 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN = ON
[04:13:31 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN = OFF
[04:13:32 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN_COVER = CLOSED
